,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
3295,good,17,owner,24,36,married,no,fixed,45,115.0,300.0,0.0,600,1642
3296,good,14,owner,36,56,married,no,fixed,35,160.0,2000.0,0.0,550,685
3297,good,6,parents,48,38,divorced,no,fixed,35,98.0,0.0,0.0,500,580
3298,good,6,rent,36,26,married,no,fixed,47,120.0,0.0,0.0,1250,1657
3299,bad,2,parents,48,33,single,yes,partime,35,82.0,0.0,0.0,1050,1332
3300,good,13,owner,60,46,married,yes,fixed,90,115.0,2500.0,350.0,1200,1222
3301,good,1,private,60,26,married,no,fixed,45,137.0,5000.0,0.0,1350,1471
3302,bad,2,parents,48,25,married,no,fixed,35,48.0,6500.0,0.0,900,912
3303,good,20,owner,18,47,married,yes,freelance,60,0.0,110000.0,0.0,1800,3300
3304,bad,1,parents,48,23,single,no,partime,35,72.0,0.0,0.0,1078,1079
3305,good,15,owner,24,40,married,yes,fixed,35,143.0,10000.0,0.0,3000,6468
3306,good,8,parents,60,31,single,no,freelance,35,107.0,0.0,0.0,1250,1499
3307,good,3,owner,36,28,married,no,freelance,35,180.0,5000.0,0.0,375,1139
3308,good,9,parents,36,28,single,no,fixed,35,65.0,0.0,0.0,600,1446
3310,bad,0,parents,48,34,separated,no,freelance,35,0.0,4000.0,0.0,2370,2540
3311,good,0,parents,60,24,single,no,partime,35,103.0,8000.0,0.0,1070,1405
3312,bad,2,owner,60,27,single,yes,fixed,35,120.0,8000.0,0.0,975,1140
3313,good,0,private,18,27,married,no,fixed,45,60.0,0.0,0.0,750,1050
3314,good,16,parents,60,30,married,no,fixed,35,80.0,2000.0,0.0,1200,1371
3315,good,6,owner,60,42,separated,no,fixed,35,87.0,10000.0,0.0,1400,1725
3316,good,4,owner,24,40,married,no,freelance,60,0.0,5000.0,0.0,500,2260
3317,good,3,owner,60,42,married,no,fixed,60,143.0,5000.0,0.0,850,1059
3318,bad,7,rent,36,29,married,no,fixed,58,125.0,0.0,0.0,1100,1350
3319,good,20,owner,60,37,unk,yes,freelance,35,70.0,10000.0,0.0,1300,1675
3320,good,15,owner,60,35,married,no,fixed,75,290.0,15000.0,0.0,775,951
3321,good,2,owner,36,30,married,no,fixed,45,350.0,4000.0,0.0,800,1800
3322,bad,1,owner,24,56,married,yes,fixed,45,151.0,7500.0,0.0,800,1300
3323,good,3,owner,60,36,married,no,freelance,60,139.0,6000.0,0.0,1200,1343
3324,good,20,owner,60,48,married,no,fixed,45,178.0,25000.0,700.0,800,1150
3325,good,0,parents,48,28,single,no,freelance,35,0.0,0.0,0.0,720,1321
3326,bad,2,owner,36,54,single,yes,fixed,35,352.0,30000.0,0.0,750,1061
3327,good,3,rent,60,48,married,no,others,77,24.0,0.0,0.0,1700,1803
3328,bad,1,parents,48,40,single,yes,fixed,35,80.0,3500.0,0.0,1100,1144
3329,bad,2,rent,36,31,married,no,fixed,45,102.0,0.0,0.0,350,750
3330,good,2,parents,60,31,married,no,fixed,35,175.0,,0.0,700,1350
3331,good,15,owner,60,30,married,no,fixed,60,140.0,4000.0,0.0,1500,1505
3332,good,14,owner,48,39,married,no,fixed,60,114.0,11800.0,0.0,1300,1926
3333,good,3,parents,18,21,single,no,fixed,35,176.0,8000.0,0.0,1200,2150
3334,good,1,parents,36,19,single,no,fixed,35,73.0,3000.0,0.0,1000,1200
3335,bad,5,owner,60,34,married,no,fixed,60,233.0,6000.0,2000.0,1980,2126
3336,bad,1,owner,48,39,married,yes,freelance,60,0.0,6000.0,0.0,1300,3626
3337,bad,10,owner,60,26,married,no,fixed,35,73.0,4000.0,2000.0,1700,1900
3338,good,3,owner,24,51,married,no,freelance,60,0.0,26000.0,300.0,3000,6900
3339,good,5,rent,48,31,single,yes,fixed,47,120.0,0.0,0.0,900,1492
3340,good,5,parents,48,23,single,no,fixed,35,82.0,0.0,0.0,1550,1630
3341,good,2,owner,60,23,single,no,fixed,45,75.0,7000.0,0.0,1070,1209
3342,good,35,owner,24,51,married,no,fixed,35,250.0,6000.0,0.0,450,1902
3343,bad,1,parents,36,24,single,yes,partime,35,50.0,0.0,0.0,1750,1850
3344,good,15,other,36,41,married,no,fixed,45,195.0,0.0,0.0,525,600
3345,good,3,owner,36,32,married,no,freelance,60,0.0,8000.0,12.0,1600,1600
3346,good,1,parents,24,21,single,no,partime,35,90.0,0.0,0.0,900,1307
3347,good,15,owner,48,37,married,yes,freelance,45,178.0,30000.0,9500.0,2400,3120
3348,bad,0,parents,48,30,single,yes,fixed,35,274.0,0.0,0.0,2000,2354
3349,good,15,owner,48,51,married,no,fixed,45,85.0,4000.0,0.0,600,1298
3350,bad,10,rent,24,39,single,yes,others,55,195.0,0.0,0.0,400,435
3351,bad,1,parents,36,23,single,no,partime,35,70.0,2000.0,0.0,1050,1410
3352,bad,1,owner,60,53,married,yes,freelance,35,0.0,30000.0,0.0,1900,2362
3353,good,16,parents,60,31,married,yes,fixed,35,150.0,0.0,0.0,1300,1400
3354,good,1,rent,36,27,married,yes,fixed,46,108.0,0.0,0.0,475,550
3355,good,0,owner,60,56,married,no,fixed,45,150.0,10000.0,0.0,1000,1798
3356,good,14,owner,48,40,married,no,fixed,75,335.0,8000.0,0.0,1800,2208
3357,good,4,rent,60,24,married,no,fixed,50,151.0,0.0,0.0,900,1155
3358,good,26,rent,36,61,married,no,fixed,56,109.0,0.0,0.0,400,425
3359,bad,2,other,60,22,married,yes,fixed,60,125.0,0.0,0.0,1100,1281
3360,bad,30,rent,48,55,married,yes,fixed,51,160.0,0.0,0.0,1100,1100
3361,good,11,parents,24,28,single,no,fixed,35,82.0,0.0,0.0,400,800
3362,good,25,rent,60,52,married,no,fixed,55,199.0,0.0,0.0,1250,1262
3363,bad,7,rent,60,32,married,no,fixed,46,111.0,0.0,0.0,1200,1373
3364,good,2,owner,48,44,married,yes,fixed,60,310.0,20000.0,600.0,1700,2700
3365,bad,2,rent,48,31,married,no,freelance,45,0.0,0.0,0.0,1300,1300
3366,good,11,parents,60,27,single,yes,fixed,35,57.0,0.0,0.0,600,1537
3367,bad,0,ignore,36,38,married,no,partime,60,95.0,0.0,0.0,1000,1647
3368,good,11,owner,60,34,single,no,fixed,35,103.0,4500.0,2000.0,1200,1410
3369,good,15,rent,48,40,married,no,fixed,57,120.0,0.0,0.0,1000,1500
3370,good,8,parents,36,26,single,no,fixed,35,65.0,0.0,0.0,500,1715
3371,bad,1,rent,36,44,married,yes,fixed,54,90.0,0.0,0.0,1500,2100
3372,bad,0,rent,48,46,married,no,partime,72,116.0,0.0,0.0,860,965
3373,bad,2,owner,60,32,married,no,partime,60,75.0,5500.0,1500.0,1400,1732
3374,good,9,owner,12,30,married,yes,freelance,60,93.0,6500.0,2235.0,500,1550
3375,bad,1,owner,24,49,married,yes,partime,35,90.0,7000.0,0.0,265,300
3376,good,2,parents,48,24,single,no,fixed,35,64.0,0.0,0.0,1500,1734
3377,good,3,parents,60,35,single,no,fixed,35,190.0,2500.0,0.0,1400,1561
3378,good,14,rent,60,30,married,no,fixed,55,95.0,0.0,0.0,850,1015
3379,good,3,owner,48,29,single,no,fixed,35,76.0,4000.0,1500.0,800,1500
3380,bad,0,owner,60,27,married,no,partime,35,74.0,5000.0,2500.0,1550,1555
3381,good,7,other,60,27,single,no,fixed,35,78.0,0.0,0.0,1500,1878
3382,good,0,rent,60,44,married,no,freelance,45,,6000.0,0.0,1600,1725
3383,good,16,owner,48,41,married,no,fixed,45,108.0,9000.0,0.0,1150,1235
3384,good,20,owner,60,47,married,no,fixed,90,212.0,11000.0,0.0,1150,1669
3385,bad,3,other,60,29,married,no,freelance,35,128.0,0.0,0.0,1100,1350
3386,good,23,other,60,43,married,no,fixed,60,155.0,0.0,0.0,1650,2270
3387,good,4,owner,12,54,married,no,fixed,75,83.0,3000.0,0.0,600,1468
3388,good,8,owner,60,34,married,no,fixed,45,100.0,3500.0,0.0,1300,1300
3389,good,15,rent,48,33,married,no,fixed,78,179.0,0.0,0.0,1150,1661
3390,good,8,owner,36,58,married,no,fixed,35,85.0,10000.0,0.0,1000,1510
3391,bad,1,other,60,33,single,no,partime,35,96.0,0.0,0.0,700,1640
3392,good,1,owner,48,59,married,no,others,35,33.0,6000.0,0.0,850,900
3393,good,0,owner,60,64,married,no,others,35,101.0,5000.0,0.0,820,1205
3394,good,5,owner,36,66,married,no,others,35,178.0,15000.0,0.0,330,837
3395,good,4,owner,60,35,married,no,fixed,35,85.0,5500.0,900.0,1500,1810
3396,good,10,parents,48,31,married,no,fixed,35,47.0,8000.0,0.0,1000,1389
3397,good,0,rent,48,23,single,no,fixed,44,88.0,0.0,0.0,1000,1529
3398,bad,5,rent,48,22,married,no,fixed,51,156.0,0.0,0.0,1500,1564
3399,good,1,parents,60,21,single,no,partime,35,45.0,0.0,0.0,400,904
3400,good,0,owner,36,25,married,no,fixed,45,121.0,3144.0,1751.0,225,375
3401,good,0,owner,60,27,married,no,fixed,35,295.0,6000.0,0.0,1950,2208
3402,good,16,owner,60,40,married,yes,fixed,75,120.0,5000.0,2000.0,400,1309
3403,bad,4,rent,60,38,married,no,fixed,79,188.0,3000.0,1500.0,1350,1624
3404,good,12,rent,36,31,married,yes,fixed,73,131.0,0.0,0.0,200,200
3405,good,31,owner,48,45,married,no,fixed,45,181.0,3500.0,270.0,900,1522
3406,good,6,parents,60,30,married,no,fixed,60,72.0,0.0,0.0,200,1083
3407,good,5,owner,36,39,married,no,fixed,60,150.0,10000.0,0.0,1350,1758
3408,good,14,parents,48,31,single,yes,fixed,35,100.0,0.0,0.0,800,1084
3409,bad,0,owner,60,59,married,no,others,35,131.0,12000.0,0.0,1150,1157
3410,bad,1,owner,60,27,married,yes,fixed,45,62.0,7000.0,4500.0,1650,2060
3411,good,1,owner,48,22,single,yes,partime,35,125.0,3000.0,0.0,600,1087
3412,good,5,parents,36,21,single,yes,fixed,35,62.0,0.0,0.0,250,375
3413,good,18,owner,12,58,widow,yes,fixed,75,158.0,6000.0,0.0,400,973
3414,good,3,owner,36,41,married,yes,fixed,45,270.0,25000.0,0.0,900,910
3415,bad,2,private,60,38,married,no,partime,60,150.0,4000.0,0.0,1000,1270
3416,bad,6,owner,36,32,married,yes,freelance,60,149.0,8000.0,3000.0,950,950
3417,good,7,owner,12,40,married,no,fixed,60,225.0,6000.0,0.0,400,1721
3418,good,3,owner,60,32,married,no,fixed,35,138.0,3500.0,0.0,1600,2131
3419,good,11,owner,24,41,married,no,fixed,60,100.0,15000.0,0.0,700,1480
3420,good,10,rent,36,31,married,no,fixed,90,153.0,0.0,0.0,175,675
3421,good,17,rent,12,46,married,no,fixed,59,141.0,0.0,0.0,200,600
3422,good,1,owner,48,46,married,no,fixed,90,170.0,14000.0,0.0,1000,1125
3423,bad,1,parents,36,22,single,no,partime,35,59.0,0.0,0.0,880,940
3424,bad,2,rent,36,28,married,no,partime,42,67.0,0.0,0.0,150,898
3425,good,2,private,48,31,married,no,fixed,45,65.0,3500.0,900.0,300,925
3426,good,2,parents,36,34,married,no,fixed,60,400.0,9800.0,0.0,900,1316
3427,good,20,owner,24,54,married,no,fixed,35,175.0,11500.0,0.0,500,1080
3428,good,18,owner,60,44,married,no,fixed,60,110.0,4000.0,500.0,1300,1725
3429,good,0,parents,60,30,married,no,fixed,60,128.0,0.0,0.0,900,975
3430,good,8,private,60,32,married,no,fixed,35,95.0,2500.0,480.0,950,1350
3431,good,1,parents,24,21,single,no,partime,45,114.0,2500.0,500.0,500,1154
3432,good,3,owner,60,29,married,no,fixed,45,130.0,3500.0,1690.0,1100,1127
3433,bad,2,rent,60,42,married,no,freelance,45,0.0,0.0,0.0,950,962
3434,good,4,parents,36,39,married,no,fixed,60,100.0,6000.0,0.0,800,1500
3435,good,5,owner,36,45,widow,no,others,35,142.0,6000.0,0.0,800,850
3436,bad,18,rent,48,53,separated,yes,freelance,51,164.0,0.0,0.0,1000,1295
3437,good,1,rent,60,28,married,no,fixed,60,150.0,0.0,0.0,1350,1419
3438,good,8,owner,24,47,single,yes,fixed,35,320.0,50000.0,2000.0,300,2300
3439,bad,8,rent,12,32,married,no,freelance,45,0.0,0.0,0.0,300,400
3440,good,12,owner,36,47,married,no,fixed,60,211.0,,0.0,1050,1521
3441,good,6,owner,48,51,married,no,freelance,35,105.0,4000.0,0.0,1350,1595
3442,good,4,owner,48,42,married,no,fixed,35,111.0,3500.0,0.0,1000,1683
3443,bad,7,rent,60,38,separated,yes,fixed,42,70.0,0.0,0.0,921,921
3444,good,6,private,48,35,married,no,fixed,45,125.0,3500.0,1125.0,700,1226
3445,bad,7,owner,60,38,married,yes,freelance,60,40.0,6000.0,0.0,1500,1610
3446,bad,2,parents,36,19,single,no,partime,35,45.0,0.0,0.0,600,790
3447,bad,2,owner,60,54,widow,yes,fixed,35,180.0,8000.0,0.0,1000,1130
3448,bad,2,rent,18,25,single,no,partime,44,85.0,0.0,0.0,320,425
3449,good,12,owner,60,34,married,no,fixed,35,187.0,6000.0,2000.0,500,1457
3450,good,1,rent,60,21,married,no,partime,45,100.0,17000.0,0.0,1050,1251
3451,bad,25,rent,36,55,married,no,freelance,35,0.0,3000.0,0.0,500,600
3452,bad,0,rent,60,21,married,no,freelance,35,0.0,16000.0,0.0,1000,1000
3453,bad,5,owner,36,43,married,no,others,75,192.0,15000.0,0.0,1500,2448
3454,bad,5,other,60,53,married,no,freelance,35,0.0,0.0,0.0,2000,2365
3455,bad,1,private,60,28,married,no,partime,60,174.0,6000.0,720.0,1650,1930
3456,bad,3,rent,36,33,separated,yes,freelance,45,0.0,0.0,0.0,375,870
3457,good,0,rent,60,30,married,no,fixed,70,100.0,2000.0,0.0,1150,1265
3458,bad,3,owner,60,22,single,yes,freelance,35,178.0,9000.0,3000.0,1500,1528
3459,bad,4,rent,36,23,married,no,fixed,46,108.0,0.0,0.0,315,315
3460,good,45,other,48,62,married,no,fixed,45,100.0,0.0,0.0,450,935
3461,good,0,owner,60,32,married,no,freelance,60,0.0,5500.0,700.0,1300,1375
3462,good,5,owner,36,27,married,no,freelance,45,0.0,0.0,0.0,1000,1622
3463,good,0,owner,60,39,married,yes,fixed,45,150.0,23000.0,5000.0,1050,1625
3464,good,0,owner,60,34,married,yes,partime,35,165.0,8000.0,2000.0,1450,1800
3465,good,12,owner,60,35,married,yes,fixed,35,108.0,18500.0,1300.0,1550,1584
3466,good,2,owner,60,40,married,no,freelance,75,67.0,25000.0,0.0,1800,2287
3467,bad,2,private,60,37,married,yes,fixed,60,120.0,3000.0,1380.0,1000,1582
3468,good,15,owner,48,55,married,no,freelance,45,88.0,15000.0,0.0,650,1243
3469,good,30,owner,48,56,married,yes,fixed,45,75.0,6000.0,0.0,1300,1423
3470,good,1,rent,36,36,separated,no,fixed,65,200.0,0.0,0.0,900,1200
3471,good,42,owner,60,60,married,no,fixed,45,232.0,5000.0,0.0,1130,1275
3472,good,10,private,48,28,single,no,fixed,35,129.0,3500.0,933.0,1000,1529
3473,good,1,owner,18,40,married,no,freelance,45,0.0,5000.0,0.0,300,1272
3474,good,5,owner,48,21,married,no,fixed,45,100.0,3000.0,0.0,800,1310
3475,good,6,owner,60,36,separated,no,freelance,45,85.0,5000.0,0.0,1000,1341
3476,good,6,rent,60,40,married,no,fixed,54,92.0,0.0,0.0,1000,1155
3477,good,15,parents,60,42,married,no,freelance,60,0.0,0.0,0.0,1100,1100
3478,good,6,rent,36,45,married,no,freelance,90,0.0,0.0,0.0,600,1114
3479,good,4,rent,48,32,married,no,fixed,56,110.0,0.0,0.0,800,1626
3480,good,31,rent,60,59,married,no,fixed,53,80.0,0.0,0.0,1050,1182
3481,good,14,owner,18,48,married,no,fixed,35,143.0,4000.0,0.0,250,300
3482,good,6,owner,12,66,widow,no,others,35,105.0,5000.0,0.0,550,1450
3483,good,15,other,60,32,married,no,fixed,45,88.0,0.0,0.0,500,1131
3484,good,6,private,60,34,married,no,fixed,45,124.0,1500.0,100.0,1100,1392
3485,good,10,owner,60,38,married,no,fixed,45,184.0,6000.0,1000.0,1125,1325
3486,good,11,owner,60,34,married,no,fixed,35,100.0,3500.0,0.0,950,1241
3487,good,10,owner,6,35,married,yes,freelance,75,50.0,6000.0,1500.0,500,983
3488,good,20,parents,60,42,single,no,fixed,35,80.0,0.0,0.0,800,1520
3489,good,10,owner,36,43,married,no,freelance,75,292.0,8000.0,0.0,1800,2240
3490,good,5,rent,48,25,married,no,fixed,55,100.0,0.0,0.0,549,549
3491,good,12,private,36,51,married,no,fixed,45,130.0,4000.0,0.0,1200,1400
3492,bad,2,other,60,32,married,no,partime,45,150.0,0.0,0.0,1450,1850
3493,good,9,owner,48,47,married,no,freelance,35,183.0,45000.0,1700.0,3000,3690
3494,good,0,other,60,21,single,no,partime,35,0.0,4000.0,0.0,1250,1300
3495,good,9,owner,12,26,single,no,fixed,35,91.0,4000.0,0.0,1000,1776
3496,good,16,other,30,44,married,no,freelance,35,107.0,8000.0,0.0,1300,1634
3497,bad,2,parents,48,27,separated,no,partime,35,125.0,0.0,0.0,870,1480
3498,good,0,owner,48,66,married,no,others,35,45.0,5500.0,0.0,1250,1267
3499,good,2,other,60,26,married,no,freelance,35,30.0,0.0,0.0,900,1159
3500,good,3,owner,36,49,married,no,freelance,45,64.0,4000.0,0.0,400,773
3501,good,1,owner,48,28,married,no,fixed,45,116.0,4000.0,1857.0,1100,1173
3502,good,1,private,60,32,married,no,fixed,60,140.0,4000.0,1300.0,1200,1410
3503,good,0,other,60,30,single,no,partime,35,61.0,0.0,0.0,500,1081
3504,bad,2,rent,60,43,married,yes,partime,84,86.0,0.0,0.0,1650,1782
3505,good,13,owner,60,41,married,no,fixed,75,89.0,2000.0,0.0,1000,1274
3506,good,14,owner,48,32,married,no,partime,45,165.0,4000.0,112.0,1300,1346
3507,good,3,owner,60,24,married,no,freelance,60,67.0,9000.0,0.0,1300,2885
3508,good,14,owner,48,53,married,no,fixed,45,95.0,3000.0,0.0,1060,1060
3509,good,5,owner,36,65,single,no,others,35,121.0,10000.0,0.0,900,1191
3510,good,3,rent,30,39,married,no,fixed,58,128.0,0.0,0.0,600,1098
3511,good,15,owner,60,38,married,no,fixed,60,90.0,6000.0,480.0,1100,1289
3512,good,6,owner,60,33,married,yes,fixed,45,103.0,10000.0,0.0,1000,1658
3513,bad,2,rent,60,32,married,yes,freelance,60,,0.0,0.0,1100,1480
3514,good,15,owner,60,29,single,no,fixed,35,130.0,5000.0,0.0,830,1000
3515,bad,10,owner,60,47,separated,no,fixed,35,229.0,7000.0,0.0,2550,3500
3516,good,12,owner,36,38,married,no,fixed,35,143.0,5000.0,1100.0,700,2093
3517,bad,4,parents,36,26,single,yes,freelance,35,65.0,3500.0,0.0,1300,1475
3518,good,15,private,60,33,single,no,fixed,35,163.0,5000.0,0.0,1000,2244
3519,good,14,parents,18,29,married,no,fixed,45,162.0,0.0,0.0,600,2120
3520,good,2,owner,60,30,married,no,partime,35,154.0,2500.0,500.0,1000,1725
3521,good,9,owner,60,47,married,no,fixed,60,55.0,9500.0,0.0,600,1164
3522,bad,0,parents,60,24,single,no,fixed,35,53.0,0.0,0.0,1200,1497
3523,good,48,owner,36,62,married,no,freelance,60,0.0,25000.0,0.0,180,350
3524,good,14,parents,24,28,married,no,fixed,45,192.0,0.0,0.0,1000,1736
3525,good,3,owner,24,41,married,no,freelance,60,0.0,11000.0,0.0,800,1173
3526,good,14,owner,36,36,married,yes,fixed,75,115.0,11000.0,3600.0,1250,1550
3527,good,16,owner,60,33,married,no,fixed,45,90.0,6000.0,0.0,1500,1630
3528,bad,29,owner,60,52,married,no,partime,45,175.0,2500.0,0.0,1186,1286
3529,good,3,owner,60,36,married,yes,freelance,35,60.0,2500.0,0.0,2300,2965
3530,good,6,owner,48,28,married,no,fixed,45,114.0,3500.0,0.0,650,1255
3531,good,47,owner,48,61,married,no,fixed,35,110.0,5500.0,30.0,1200,1200
3532,good,14,owner,60,34,married,no,fixed,45,130.0,4000.0,0.0,1100,1654
3533,bad,5,parents,48,23,single,no,partime,35,92.0,0.0,0.0,1200,1200
3534,bad,1,owner,36,41,single,yes,freelance,35,,15000.0,0.0,1500,2500
3535,good,6,other,36,23,single,no,fixed,35,68.0,0.0,0.0,600,1271
3536,good,4,parents,60,24,married,no,fixed,35,130.0,0.0,0.0,800,897
3537,good,1,owner,12,61,married,no,others,45,103.0,20000.0,0.0,300,650
3538,good,8,private,60,45,married,no,freelance,75,200.0,35000.0,0.0,800,1270
3539,good,6,parents,60,30,separated,no,fixed,45,170.0,0.0,0.0,750,1674
3540,good,6,parents,60,26,single,yes,fixed,35,270.0,0.0,0.0,1800,1921
3541,good,15,owner,60,34,married,no,fixed,45,82.0,3500.0,0.0,750,1624
3542,good,17,rent,24,50,married,no,freelance,68,79.0,1000.0,0.0,1000,3782
3543,bad,6,rent,60,45,married,no,fixed,59,139.0,0.0,0.0,1350,1612
3544,good,18,owner,60,51,married,no,fixed,60,205.0,8000.0,0.0,1100,1350
3545,good,15,owner,48,29,married,yes,fixed,35,100.0,8500.0,1300.0,500,873
3546,good,0,owner,24,20,single,no,partime,45,188.0,2000.0,1500.0,300,315
3547,good,2,owner,48,55,married,no,others,35,135.0,8000.0,0.0,800,800
3548,bad,6,rent,48,37,single,no,fixed,55,200.0,0.0,0.0,1450,1650
3549,good,23,rent,60,43,married,no,fixed,54,92.0,,0.0,1080,1222
3550,good,3,owner,24,32,married,no,fixed,45,120.0,5000.0,0.0,800,1023
3551,good,18,owner,60,42,married,no,fixed,45,172.0,3500.0,0.0,1850,2034
3552,good,0,parents,60,21,single,no,freelance,35,44.0,0.0,0.0,1200,1311
3553,good,3,rent,60,30,married,no,fixed,77,169.0,0.0,0.0,1500,2037
3554,bad,0,private,6,22,single,yes,partime,35,115.0,1000.0,0.0,250,800
3555,good,15,owner,24,41,married,yes,partime,45,180.0,6000.0,0.0,700,1888
3556,good,15,owner,48,55,married,no,freelance,35,0.0,14500.0,0.0,2000,2848
3557,bad,12,rent,60,30,single,yes,fixed,44,86.0,0.0,0.0,1300,1380
3558,good,15,rent,48,45,married,no,fixed,88,130.0,3000.0,0.0,1300,1591
3559,good,2,rent,60,29,married,no,fixed,80,200.0,0.0,0.0,1250,1250
3560,good,14,owner,36,39,married,no,fixed,60,167.0,5000.0,0.0,1350,1355
3561,good,4,owner,36,26,married,no,fixed,35,100.0,6500.0,3900.0,500,500
3562,good,1,private,60,22,single,no,partime,35,73.0,4500.0,4300.0,1000,1485
3563,bad,4,rent,60,53,widow,no,others,37,22.0,20000.0,0.0,1300,1498
3564,good,2,owner,36,37,married,no,fixed,60,83.0,3500.0,0.0,310,1119
3565,bad,1,rent,36,28,married,yes,fixed,47,122.0,0.0,0.0,950,1100
3566,good,15,other,36,39,separated,no,fixed,45,116.0,4000.0,0.0,600,1196
3567,good,4,owner,60,25,single,no,freelance,35,100.0,25000.0,0.0,2250,2270
3568,bad,3,parents,60,27,single,yes,fixed,35,117.0,0.0,0.0,1500,2190
3569,good,6,owner,60,35,married,no,fixed,60,135.0,4500.0,1000.0,1658,1675
3570,good,16,parents,48,31,single,yes,fixed,35,72.0,0.0,0.0,850,1228
3571,good,5,owner,60,41,married,no,fixed,60,266.0,14800.0,0.0,2500,2600
3572,good,31,owner,60,58,married,no,fixed,60,293.0,8000.0,0.0,1500,1655
3573,good,38,owner,24,56,married,yes,fixed,75,98.0,7000.0,0.0,300,1308
3574,good,1,parents,60,26,single,no,fixed,35,57.0,0.0,0.0,1200,1512
3575,good,17,owner,60,44,married,no,fixed,45,116.0,3000.0,0.0,800,1654
3576,good,17,rent,60,52,married,no,fixed,65,200.0,0.0,0.0,1400,1407
3577,good,22,owner,60,54,married,no,fixed,35,104.0,3000.0,0.0,1050,1282
3578,bad,11,other,60,48,married,no,fixed,75,225.0,0.0,0.0,1300,1550
3579,good,5,owner,18,28,married,no,fixed,35,141.0,5500.0,0.0,650,1258
3580,bad,1,rent,36,37,married,no,partime,75,145.0,0.0,0.0,1100,1871
3581,bad,1,parents,48,36,married,no,partime,60,45.0,0.0,0.0,1200,1401
3582,good,14,rent,60,38,married,no,fixed,75,146.0,0.0,0.0,1350,1413
3583,good,0,parents,60,34,married,no,fixed,45,225.0,8000.0,2300.0,800,1850
3584,good,20,owner,48,60,married,no,freelance,35,142.0,12000.0,0.0,500,1154
3585,good,7,owner,60,53,married,no,fixed,45,161.0,6000.0,2000.0,1000,1460
3586,good,2,parents,12,26,single,no,fixed,35,105.0,0.0,0.0,360,1258
3587,good,5,owner,60,49,married,no,fixed,35,121.0,3000.0,0.0,1200,1642
3588,bad,4,rent,60,37,single,yes,fixed,79,436.0,0.0,0.0,1500,1550
3589,good,0,owner,24,30,married,no,partime,60,76.0,4500.0,0.0,400,450
3590,bad,0,parents,12,23,single,no,partime,35,37.0,2500.0,0.0,120,300
3591,good,15,owner,60,53,married,no,freelance,45,148.0,6000.0,0.0,1000,1330
3592,good,2,parents,60,24,single,no,freelance,35,214.0,7000.0,2400.0,2000,2570
3593,good,1,owner,48,35,married,no,freelance,90,174.0,11900.0,0.0,900,1220
3594,good,0,owner,60,49,married,no,fixed,60,400.0,5000.0,0.0,1200,1283
3595,good,4,private,60,37,married,no,freelance,75,120.0,10500.0,1500.0,1200,1341
3596,bad,11,rent,48,53,married,yes,fixed,81,210.0,0.0,0.0,1260,1538
3597,bad,0,rent,36,33,married,yes,partime,76,155.0,0.0,0.0,440,440
3598,good,2,parents,48,22,single,no,fixed,35,185.0,0.0,0.0,1000,2130
3599,good,3,rent,36,23,single,no,fixed,59,244.0,3100.0,0.0,700,1199
3600,bad,7,rent,60,39,married,no,fixed,103,130.0,0.0,0.0,950,1215
3601,good,12,owner,60,28,married,no,fixed,45,167.0,3000.0,1750.0,250,1188
3602,good,15,rent,36,36,married,no,fixed,60,145.0,0.0,0.0,900,1621
3603,good,0,parents,60,21,single,no,others,35,149.0,3000.0,0.0,1400,1829
3604,bad,0,owner,60,33,separated,no,partime,35,78.0,0.0,0.0,1030,1197
3605,good,8,rent,60,56,married,no,fixed,62,266.0,5000.0,0.0,1000,1149
3606,bad,2,parents,24,35,married,no,fixed,45,175.0,0.0,0.0,1000,2393
3607,good,23,owner,36,41,married,no,fixed,60,169.0,37000.0,180.0,1000,1457
3608,good,28,owner,36,46,married,no,fixed,75,170.0,6000.0,0.0,750,800
3609,good,16,owner,36,55,married,no,fixed,35,140.0,6000.0,0.0,1100,2136
3610,good,7,owner,60,44,married,no,fixed,90,271.0,11000.0,5500.0,800,945
3611,good,2,parents,48,25,single,no,fixed,35,91.0,0.0,0.0,900,1763
3612,good,20,rent,60,54,married,no,fixed,43,75.0,0.0,0.0,800,1263
3613,bad,0,other,30,21,single,no,partime,35,162.0,0.0,0.0,400,400
3614,good,10,parents,48,28,single,no,fixed,35,135.0,6000.0,0.0,1500,2164
3615,good,5,parents,12,32,married,no,freelance,35,147.0,0.0,0.0,300,750
3616,bad,2,owner,36,30,single,no,freelance,35,177.0,6500.0,2300.0,1750,2750
3617,good,7,other,24,30,single,no,fixed,35,102.0,0.0,0.0,400,1541
3618,good,1,parents,60,21,single,no,fixed,35,200.0,0.0,0.0,900,1088
3619,good,14,other,60,30,married,no,fixed,45,130.0,0.0,0.0,1500,2414
3620,bad,0,ignore,60,26,married,no,partime,45,150.0,5000.0,0.0,1300,1429
3621,good,3,owner,60,38,married,no,fixed,75,125.0,9000.0,0.0,1250,1415
3622,good,15,owner,60,32,married,no,fixed,45,108.0,4500.0,0.0,1100,1213
3623,good,10,rent,30,51,married,no,fixed,60,150.0,0.0,0.0,1300,1378
3624,good,4,owner,36,38,married,no,freelance,35,142.0,4000.0,0.0,800,970
3625,good,0,rent,60,30,married,no,fixed,64,188.0,0.0,0.0,1400,1475
